<<<<<<< HEAD
=======
﻿Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
19574549,1/11/2011 15:47,7/5/2011 16:08,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,N/A,,,,,,,,,,,N/A,Closed,,,7/5/2011 16:08,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
19579718,1/11/2011 3:00,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10011,226 WEST 20 STREET,WEST 20 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,04 MANHATTAN,MANHATTAN,984813,209834,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74262245,-73.99796827,"(40.74262244714865, -73.99796826857371)"
19573881,1/11/2011 11:31,7/5/2011 16:07,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,N/A,,,,,,,,,,,N/A,Closed,,,7/5/2011 16:07,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
19579917,1/11/2011 12:46,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Non-Residential) (L11),,10128,7 EAST 95 STREET,EAST 95 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,996485,226022,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78704587,-73.95581737,"(40.78704587425496, -73.95581736959971)"
19580080,1/11/2011 17:03,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11208,721 FOUNTAIN AVENUE,FOUNTAIN AVENUE,WORTMAN AVENUE,COZINE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,05 BROOKLYN,BROOKLYN,1020628,180754,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66272996,-73.86887774,"(40.66272996328775, -73.8688777423775)"
19580187,1/11/2011 9:26,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10459,1011 WESTCHESTER AVENUE,WESTCHESTER AVENUE,EAST 165 STREET,SIMPSON STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/11/2011 9:26,02 BRONX,BRONX,1013835,239525,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82406681,-73.89310416,"(40.824066811491306, -73.89310415876793)"
19580152,1/11/2011 20:33,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11372,33-45 94 STREET,94 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,JACKSON HEIGHTS,,N/A,Open,,,,03 QUEENS,QUEENS,1019145,214696,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75589857,-73.87404721,"(40.75589857186708, -73.87404720624843)"
19580185,1/11/2011 9:25,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10459,1014A WESTCHESTER AVENUE,WESTCHESTER AVENUE,FOX STREET,EAST 165 STREET,,,ADDRESS,BRONX,,N/A,Closed,,,4/2/2012 15:36,02 BRONX,BRONX,1013750,239460,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82388869,-73.89341156,"(40.82388868935682, -73.89341156428203)"
19580189,1/11/2011 9:27,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10459,1035 WESTCHESTER AVENUE,WESTCHESTER AVENUE,SIMPSON STREET,BEND,,,ADDRESS,BRONX,,N/A,Closed,,,4/2/2012 15:36,02 BRONX,BRONX,1013920,239583,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82422572,-73.89279678,"(40.824225719802406, -73.89279678256129)"
19580195,1/11/2011 13:50,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10003,418 LAFAYETTE STREET,LAFAYETTE STREET,EAST 4 STREET,ASTOR PLACE,,,ADDRESS,NEW YORK,,N/A,Open,,,1/13/2011 8:52,02 MANHATTAN,MANHATTAN,986367,204797,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72879689,-73.99236184,"(40.72879688978789, -73.99236184179993)"
19580221,1/11/2011 18:50,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10458,2842 GRANDCONCOURSE,GRANDCONCOURSE,EAST 197 STREET,EAST 198 STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/13/2011 8:55,07 BRONX,BRONX,1014344,256260,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8699977,-73.89118994,"(40.86999770252244, -73.89118994431134)"
19580965,1/12/2011 11:55,1/20/2011 10:09,TLC,Taxi and Limousine Commission,Taxi Complaint,Insurance Information Requested,Street,10036,,,,,11 AVENUE,WEST   46 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,1/20/2011 10:09,04 MANHATTAN,MANHATTAN,985231,217395,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76337544,-73.9964587,"(40.76337543877809, -73.99645870414689)"
19581409,1/12/2011 15:08,1/19/2011 15:27,TLC,Taxi and Limousine Commission,Taxi Complaint,Insurance Information Requested,Street,10010,,,,,EAST   25 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,1/19/2011 15:27,05 MANHATTAN,MANHATTAN,988736,209167,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74079058,-73.98381155,"(40.7407905784571, -73.98381155127129)"
19571112,1/10/2011 11:01,,DSNY,Department of Sanitation,Graffiti,Graffiti,,11378,56-09 56 DRIVE,56 DRIVE,56 STREET,58 STREET,,,ADDRESS,Maspeth,,N/A,Open,,,1/10/2011 11:01,02 QUEENS,QUEENS,1007948,203210,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72440947,-73.91450298,"(40.72440947142569, -73.91450298305242)"
19571121,1/10/2011 18:50,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10034,23 POST AVENUE,POST AVENUE,DYCKMAN STREET,ACADEMY STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,1/13/2011 8:48,12 MANHATTAN,MANHATTAN,1005203,253697,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86298948,-73.9242488,"(40.86298948076359, -73.9242488025977)"
19571552,1/10/2011 15:14,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,235 JEFFERSON AVENUE,JEFFERSON AVENUE,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,03 BROOKLYN,BROOKLYN,998591,188295,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68349143,-73.94829267,"(40.68349142871483, -73.94829267269638)"
19571433,1/10/2011 12:24,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10453,1590 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,WEST 174 STREET,WEST 175 STREET,,,ADDRESS,BRONX,,N/A,Open,,,,05 BRONX,BRONX,1005696,248412,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84848256,-73.92248337,"(40.84848255580813, -73.92248337295159)"
19571437,1/10/2011 12:36,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10028,525 EAST 82 STREET,EAST 82 STREET,YORK AVENUE,EAST END AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,998584,220917,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77303085,-73.94824842,"(40.77303084702639, -73.94824842255134)"
19571486,1/10/2011 14:24,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11374,66-01 BURNS STREET,BURNS STREET,DEAD END,THORNTON PLACE,,,ADDRESS,REGO PARK,,N/A,Open,,,,06 QUEENS,QUEENS,1023553,203004,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72378848,-73.85820496,"(40.723788482937245, -73.85820495907939)"
19571301,1/10/2011 9:11,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11229,1816 AVENUE W,AVENUE W,EAST 18 STREET,EAST 19 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,15 BROOKLYN,BROOKLYN,997456,155930,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59465821,-73.95244833,"(40.59465821033245, -73.9524483284194)"
19571416,1/10/2011 11:50,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11365,50-26 195 STREET,195 STREET,BEND,53 AVENUE,,,ADDRESS,FRESH MEADOWS,,N/A,Open,,,,11 QUEENS,QUEENS,1044026,212053,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74851103,-73.78426352,"(40.74851102606159, -73.78426352463421)"
19571453,1/10/2011 12:58,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11204,1918 70 STREET,70 STREET,19 AVENUE,20 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,11 BROOKLYN,BROOKLYN,986913,163205,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61463604,-73.9904083,"(40.6146360402594, -73.99040829980046)"
19571630,1/10/2011 18:00,,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,11235,2622 Y AVENUE,Y AVENUE,EAST 26 STREET,EAST 27 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,15 BROOKLYN,BROOKLYN,999879,154704,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59128915,-73.94372652,"(40.5912891456854, -73.94372651867668)"
19571632,1/10/2011 18:05,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10027,415 WEST 120 STREET,WEST 120 STREET,MORNINGSIDE DRIVE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,09 MANHATTAN,MANHATTAN,995874,233964,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80884532,-73.95801004,"(40.80884532486192, -73.95801004462047)"
19571694,1/10/2011 21:33,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11211,113 NORTH 8 STREET,NORTH 8 STREET,WYTHE AVENUE,BERRY STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,01 BROOKLYN,BROOKLYN,995647,201409,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71949056,-73.95888524,"(40.719490563156384, -73.95888524484482)"
19571561,1/10/2011 15:18,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,493 EAST 4 STREET,EAST 4 STREET,AVENUE C,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,N/A,Open,,,,12 BROOKLYN,BROOKLYN,990968,172417,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6399189,-73.97579367,"(40.639918895500884, -73.97579366980025)"
19571636,1/10/2011 18:15,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11355,133-04 41 AVENUE,41 AVENUE,COLLEGE POINT BOULEVARD,MAIN STREET,,,ADDRESS,FLUSHING,,N/A,Open,,,,07 QUEENS,QUEENS,1031251,215406,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75779127,-73.83034598,"(40.75779127246877, -73.83034597696228)"
19571680,1/10/2011 20:51,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11106,32-52 33 STREET,33 STREET,BROADWAY,34 AVENUE,,,ADDRESS,ASTORIA,,N/A,Open,,,,01 QUEENS,QUEENS,1005266,216469,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76080888,-73.9241376,"(40.76080888330245, -73.92413759924392)"
19588505,1/12/2011 19:00,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11228,247 BAY 11 STREET,BAY 11 STREET,CROPSEY AVENUE,INDEPENDENCE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,11 BROOKLYN,BROOKLYN,980511,159808,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60531158,-74.0134654,"(40.60531158421842, -74.0134653992733)"
19588525,1/12/2011 19:44,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11217,732 SACKETT STREET,SACKETT STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,06 BROOKLYN,BROOKLYN,989640,186015,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67724332,-73.98056786,"(40.67724332277415, -73.98056785654995)"
19588528,1/12/2011 19:48,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10011,203 WEST 14 STREET,WEST 14 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,04 MANHATTAN,MANHATTAN,984210,208425,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73875511,-74.00014434,"(40.73875511038305, -74.00014434198918)"
19579234,1/11/2011 14:02,1/11/2011 14:02,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,12 ST W,AVE T,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of TransportationÃ¢Â€Â™s website. Please click the Ã¢Â€ÂœLearn MoreÃ¢Â€Â link below.,1/10/2011 14:02,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
19579823,1/11/2011 10:08,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10002,104 FORSYTH STREET,FORSYTH STREET,GRAND STREET,BROOME STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,MANHATTAN,986256,201062,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71854525,-73.99276344,"(40.718545245473784, -73.9927634442306)"
19572861,1/11/2011 12:53,1/18/2011 16:59,TLC,Taxi and Limousine Commission,Taxi Complaint,Insurance Information Requested,Street,10002,,,,,CLINTON STREET,DELANCY STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,1/18/2011 16:59,03 MANHATTAN,MANHATTAN,988193,200764,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71772666,-73.98577598,"(40.71772665579642, -73.98577597754645)"
19579911,1/11/2011 12:37,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10455,760 FOX STREET,FOX STREET,EAST 156 STREET,LONGWOOD AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,,02 BRONX,BRONX,1012473,236522,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81582889,-73.89803793,"(40.81582888553991, -73.89803793096316)"
19579928,1/11/2011 13:17,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10024,203 WEST 90 STREET,WEST 90 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Open,,,,07 MANHATTAN,MANHATTAN,991618,227226,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79035593,-73.9733916,"(40.79035592893424, -73.9733915981131)"
19579930,1/11/2011 8:21,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11367,150-55 77 AVENUE,77 AVENUE,150 STREET,153 STREET,,,ADDRESS,FLUSHING,,N/A,Open,,,,08 QUEENS,QUEENS,1035695,202642,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7227326,-73.81440265,"(40.72273260318885, -73.81440265169815)"
19580186,1/11/2011 9:26,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10459,1051 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,ALDUS STREET,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,,4/2/2012 15:36,02 BRONX,BRONX,1014165,239618,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82432096,-73.8919114,"(40.824320958431876, -73.8919113969343)"
19588968,1/12/2011 10:33,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10029,2080 1 AVENUE,1 AVENUE,EAST 107 STREET,EAST 108 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,,11 MANHATTAN,MANHATTAN,1001044,227315,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79058732,-73.93935083,"(40.79058732421458, -73.93935083017791)"
19763892,2/4/2011 11:50,2/4/2011 14:31,DOF,Refunds and Adjustments,DOF Property - Payment Issue,Misapplied Payment,Property Address,11223,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,2/25/2011 11:50,The Department of Finance resolved this issue.,2/4/2011 14:31,11 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
19589033,1/12/2011 12:22,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10461,1580 RHINELANDER AVENUE,RHINELANDER AVENUE,EASTCHESTER ROAD,STILLWELL AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,,11 BRONX,BRONX,1028115,251098,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8557719,-73.84143239,"(40.855771902666206, -73.84143239214072)"
19589053,1/12/2011 12:43,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10022,315 EAST 56 STREET,EAST 56 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,06 MANHATTAN,MANHATTAN,993895,215581,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75839127,-73.96518528,"(40.75839126804329, -73.96518527665789)"
19589076,1/12/2011 13:09,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,,,,,,,,,,,N/A,Open,,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
19589110,1/12/2011 14:02,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11236,9520 SEAVIEW AVENUE,SEAVIEW AVENUE,EAST 95 STREET,EAST 96 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,18 BROOKLYN,BROOKLYN,1014474,169870,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63287891,-73.8911082,"(40.6328789079913, -73.89110819820569)"
19589113,1/12/2011 14:08,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11236,9520 SEAVIEW AVENUE,SEAVIEW AVENUE,EAST 95 STREET,EAST 96 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,18 BROOKLYN,BROOKLYN,1014474,169870,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63287891,-73.8911082,"(40.6328789079913, -73.89110819820569)"
19589204,1/12/2011 16:57,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10027,204 WEST 121 STREET,WEST 121 STREET,7 AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,10 MANHATTAN,MANHATTAN,997880,233163,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80664393,-73.9507653,"(40.80664393463811, -73.95076529842)"
19589219,1/12/2011 17:04,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10002,119 HENRY STREET,HENRY STREET,PIKE STREET,RUTGERS STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,MANHATTAN,986613,199142,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71327522,-73.99147626,"(40.71327521695656, -73.99147625659067)"
19582603,1/12/2011 12:01,1/18/2011 17:01,TLC,Taxi and Limousine Commission,Taxi Complaint,Insurance Information Requested,Street,10028,,,,,EAST   86 STREET,2 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,1/18/2011 17:01,08 MANHATTAN,MANHATTAN,997615,222681,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77787408,-73.9517434,"(40.777874081223175, -73.95174339794139)"
19580008,1/11/2011 15:31,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11354,157-28 27 AVENUE,27 AVENUE,157 STREET,160 STREET,,,ADDRESS,FLUSHING,,N/A,Open,,,,07 QUEENS,QUEENS,1037835,220942,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77294867,-73.80653642,"(40.77294867332899, -73.80653642048237)"
19580198,1/11/2011 13:50,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10468,2411 GRAND AVENUE,GRAND AVENUE,WEST 184 STREET,WEST FORDHAM ROAD,,,ADDRESS,BRONX,,N/A,Open,,,1/13/2011 8:53,07 BRONX,BRONX,1010875,253424,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86222489,-73.90374397,"(40.862224893849515, -73.9037439699539)"
19580219,1/11/2011 18:50,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10458,2710 VALENTINE AVENUE,VALENTINE AVENUE,BEND,EAST 196 STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/13/2011 8:55,07 BRONX,BRONX,1014008,255072,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86673815,-73.89241008,"(40.86673814621362, -73.89241008490421)"
19592098,1/13/2011 22:12,7/5/2011 16:08,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,N/A,,,,,,,,,,,N/A,Closed,,,7/5/2011 16:08,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
19579803,1/11/2011 9:40,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10467,2300 BRONX PARK EAST,BRONX PARK EAST,THWAITES PLACE,WARING AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,,11 BRONX,BRONX,1019998,252545,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85978008,-73.87076677,"(40.85978007721409, -73.87076677461823)"
